sqft_lot,sqft_basement,how_old,sqft_living15,sqft_lot15,price,large_home_True,renovated_True,bedrooms,bathrooms,floors,waterfront,condition,grade,zipcode
40752,0.0,61,1550,8000,350000.0,0.0,0.0,3,1.5,1,0,5,7,98031
4628,760.0,14,2060,4640,1240000.0,0.0,0.0,5,3.5,2,0,3,10,98199
11200,1250.0,45,1790,11200,395000.0,1.0,0.0,6,2.25,1,0,4,7,98072
9652,0.0,16,1440,6710,419000.0,0.0,0.0,5,3.0,2,0,3,7,98178
4665,0.0,9,2165,6262,592350.0,0.0,0.0,2,2.0,1,0,3,8,98053
5669,800.0,12,3310,6006,855000.0,0.0,0.0,5,3.25,2,0,3,9,98027
7200,0.0,24,2650,7800,771000.0,0.0,0.0,4,2.5,2,0,3,9,98033
43350,0.0,48,1570,220849,325000.0,0.0,0.0,3,2.25,1,0,4,7,98022
6060,1050.0,90,3050,5850,1850000.0,0.0,0.0,5,3.25,2,0,5,9,98112
6731,700.0,62,1780,6350,545000.0,0.0,0.0,4,1.75,1,0,4,7,98116
5175,790.0,88,1780,5175,615000.0,0.0,0.0,3,1.75,1,0,4,7,98116
7439,860.0,62,1680,7439,625500.0,0.0,0.0,2,1.0,1,0,4,6,98115
15000,0.0,49,1510,15000,232000.0,0.0,0.0,3,1.5,1,0,3,7,98001
7439,0.0,52,2350,3370,168000.0,0.0,0.0,3,1.5,1,0,4,6,98055
7439,0.0,52,2350,3370,238000.0,0.0,0.0,3,1.5,1,0,4,6,98055
7401,0.0,17,1720,7171,260000.0,0.0,0.0,3,2.5,2,0,3,8,98092
7500,0.0,64,1250,6000,460000.0,0.0,0.0,3,1.75,1,0,3,7,98027
11535,1170.0,63,2670,9942,900000.0,0.0,1.0,3,2.5,1,0,3,8,98155
8280,0.0,68,1060,7609,289950.0,0.0,1.0,3,1.0,1,0,3,6,98155
5858,0.0,24,1520,6573,265000.0,0.0,0.0,3,1.75,1,0,4,7,98038
20349,480.0,38,1270,12800,465000.0,0.0,0.0,4,2.25,1,0,5,8,98072
7201,0.0,44,1380,7201,370000.0,0.0,0.0,3,1.5,1,0,3,7,98034
9880,0.0,74,1670,9807,240000.0,0.0,1.0,2,1.5,1,0,4,7,98146
5911,0.0,72,1500,11089,232000.0,0.0,0.0,4,2.0,1,0,5,5,98056
7560,0.0,64,1300,7560,237502.0,0.0,0.0,3,1.0,1,0,3,7,98126
5500,1490.0,7,1290,5500,1280000.0,0.0,0.0,4,3.5,2,0,3,10,98199
11545,1430.0,49,2190,11396,957000.0,0.0,0.0,4,2.25,1,0,4,8,98005
4875,0.0,45,980,5070,218000.0,0.0,0.0,3,1.5,1,0,5,6,98042
8366,0.0,47,1260,9000,205000.0,0.0,0.0,3,1.5,1,0,3,7,98042
1592,330.0,9,1560,1701,350000.0,0.0,0.0,3,3.25,2,0,3,8,98126
5787,0.0,13,2030,6615,256000.0,0.0,0.0,4,2.5,2,0,3,7,98198
7654,250.0,63,1310,7350,275000.0,0.0,0.0,3,1.0,1,0,3,7,98125
9604,0.0,25,2540,9793,372000.0,0.0,0.0,4,2.5,2,0,3,9,98031
9825,820.0,37,2140,10270,688888.0,0.0,0.0,3,3.25,1,0,4,9,98027
24792,0.0,39,2150,24792,170000.0,0.0,0.0,2,1.0,2,0,2,7,98053
7910,1070.0,53,1680,8700,530000.0,0.0,0.0,5,2.25,1,0,3,7,98007
7661,0.0,9,3580,6478,905000.0,0.0,0.0,4,3.25,2,0,3,11,98029
5070,720.0,36,1870,5365,365000.0,0.0,0.0,4,2.5,1,0,5,7,98118
10584,500.0,34,1730,9120,312000.0,0.0,0.0,4,2.5,1,0,4,7,98031
7680,0.0,93,1250,7680,400000.0,0.0,1.0,2,1.75,1,0,3,7,98126
5765,0.0,79,1160,3844,278750.0,0.0,0.0,2,2.0,1,0,4,6,98133
11995,0.0,50,2690,12650,510000.0,0.0,0.0,3,2.0,1,0,4,8,98006
806,0.0,6,1320,1389,527700.0,0.0,0.0,2,2.25,3,0,3,8,98117
4000,700.0,84,2280,4000,740000.0,0.0,0.0,4,2.75,1,0,4,9,98109
17209,0.0,19,2840,12560,512000.0,0.0,0.0,4,2.5,2,0,3,9,98059
8216,0.0,14,1960,7200,362000.0,0.0,0.0,5,2.5,2,0,3,8,98030
6600,0.0,75,1320,6600,225000.0,0.0,0.0,3,1.0,1,0,4,5,98168
4322,0.0,30,1610,4322,491500.0,0.0,0.0,3,2.25,2,0,3,7,98029
10230,380.0,56,2000,8006,429950.0,0.0,0.0,4,1.75,1,0,3,8,98133
9800,0.0,60,1280,8880,375000.0,0.0,0.0,3,1.0,1,0,4,7,98006
4000,0.0,99,1430,4000,199400.0,0.0,0.0,2,1.0,1,0,4,6,98106
9346,0.0,19,2650,9454,364900.0,0.0,0.0,4,2.5,2,0,3,9,98042
7560,0.0,74,980,7560,324950.0,0.0,0.0,3,1.5,1,0,3,7,98126
4000,1040.0,106,1940,6000,467000.0,0.0,0.0,5,2.0,1,0,4,6,98144
5400,0.0,61,1190,6075,380000.0,0.0,0.0,3,1.0,1,0,4,7,98125
10850,0.0,49,1910,10568,250000.0,0.0,0.0,3,2.25,1,0,3,7,98055
4021,0.0,94,1710,4021,700000.0,0.0,0.0,4,1.0,1,0,3,7,98103
9620,0.0,39,1300,10360,206990.0,0.0,0.0,3,1.0,1,0,5,6,98092
3400,760.0,87,1640,5000,670000.0,0.0,0.0,3,1.75,1,0,5,7,98107
6969,0.0,60,1380,12196,315000.0,0.0,1.0,2,1.0,1,0,3,6,98052
7500,0.0,30,2190,7506,319950.0,0.0,0.0,3,2.5,2,0,3,8,98092
8272,0.0,57,1630,8270,419000.0,0.0,0.0,3,1.5,1,0,4,7,98177
11419,0.0,26,2220,11406,205000.0,0.0,0.0,3,2.0,1,0,3,8,98092
4745,0.0,11,1980,4878,335000.0,0.0,0.0,4,2.5,2,0,3,7,98038
5100,0.0,62,1550,5100,397000.0,0.0,0.0,3,1.75,1,0,3,7,98103
2020,0.0,107,1630,2383,370000.0,0.0,0.0,2,1.0,1,0,3,7,98122
9920,620.0,46,1990,9648,330000.0,0.0,0.0,4,2.25,1,0,4,7,98059
14300,2580.0,19,4290,13822,1790000.0,0.0,0.0,4,3.5,1,0,3,12,98006
16300,800.0,37,1940,11250,399000.0,0.0,0.0,3,2.0,1,0,3,7,98155
189486,0.0,43,2190,218610,400000.0,0.0,0.0,4,1.75,2,0,3,8,98092
6404,0.0,21,1570,7000,249900.0,0.0,0.0,3,2.0,1,0,3,7,98038
3880,220.0,59,1570,3880,717000.0,0.0,0.0,3,1.5,1,0,3,7,98117
8336,0.0,20,2280,7959,319000.0,0.0,0.0,4,2.5,2,0,3,8,98031
3800,0.0,43,1320,3800,635000.0,0.0,0.0,4,3.0,2,0,3,8,98115
7573,0.0,38,1320,7573,355000.0,0.0,0.0,3,1.0,1,0,4,7,98155
32840,0.0,25,4410,33210,1600000.0,0.0,0.0,5,3.25,2,0,3,12,98006
12519,820.0,64,2240,7308,585000.0,0.0,0.0,4,1.75,1,0,3,7,98033
7800,1160.0,55,1380,7800,320000.0,0.0,0.0,3,2.0,1,0,4,7,98168
10200,0.0,49,1800,10200,305495.0,0.0,0.0,3,1.75,2,0,4,7,98059
14690,120.0,55,2440,10664,240000.0,0.0,0.0,4,2.0,1,0,4,7,98198
8750,0.0,56,1740,8750,199950.0,0.0,0.0,5,2.5,1,0,4,7,98198
8114,0.0,10,2440,9195,1620000.0,0.0,0.0,4,3.25,2,0,3,10,98004
21744,300.0,85,2300,12200,770000.0,0.0,0.0,3,3.5,2,1,4,9,98166
3179,0.0,13,1678,3590,255000.0,0.0,0.0,4,2.25,2,0,3,8,98092
8925,0.0,41,1930,8400,289000.0,0.0,0.0,4,2.25,1,0,4,8,98058
8804,1290.0,13,1960,7225,494500.0,0.0,0.0,4,3.0,2,0,3,8,98056
9619,720.0,42,1960,9712,746000.0,0.0,0.0,3,2.25,1,0,4,8,98052
13000,0.0,37,2180,11440,385000.0,0.0,0.0,4,3.0,2,0,4,8,98059
10513,0.0,28,2110,9540,688100.0,0.0,0.0,4,2.5,2,0,4,8,98052
3150,660.0,105,1750,3150,870300.0,0.0,0.0,4,2.5,1,0,4,8,98103
8474,0.0,59,1180,7200,310000.0,0.0,0.0,3,1.0,1,0,3,7,98155
5654,0.0,16,1770,7840,500000.0,0.0,0.0,3,2.5,2,0,3,8,98133
7770,430.0,38,1960,7272,255000.0,0.0,0.0,3,2.25,1,0,4,7,98042
7080,1940.0,66,3480,7370,1480000.0,0.0,0.0,3,2.75,1,0,5,9,98112
9465,0.0,58,1590,9147,154500.0,0.0,0.0,3,1.0,1,0,3,6,98148
8058,560.0,41,1850,7384,425000.0,0.0,0.0,3,2.25,1,0,3,7,98034
7491,0.0,27,2490,8580,700000.0,0.0,0.0,4,2.5,2,0,4,10,98029
3943,370.0,99,1590,4311,410500.0,0.0,0.0,2,1.0,1,0,5,6,98109
7080,660.0,46,1620,8000,432000.0,0.0,0.0,3,2.0,1,0,4,7,98034
4080,0.0,101,1420,4080,530000.0,0.0,0.0,3,1.5,1,0,3,8,98144
8640,0.0,48,1970,8625,465000.0,0.0,0.0,3,2.0,1,0,5,7,98034
5600,0.0,26,1800,4928,498688.0,0.0,0.0,3,2.5,2,0,3,8,98029
21450,600.0,63,1880,11250,573500.0,0.0,0.0,3,1.0,1,0,4,9,98166
13474,0.0,21,2490,13140,349900.0,0.0,0.0,4,2.75,2,0,4,8,98023
12519,0.0,57,1460,12507,220000.0,0.0,0.0,3,1.0,1,0,3,7,98056
6771,0.0,97,1000,4440,260000.0,0.0,0.0,2,1.0,1,0,4,6,98106
4000,0.0,97,1210,4000,290000.0,0.0,0.0,2,1.0,1,0,3,6,98118
3240,200.0,85,2250,4000,615000.0,0.0,0.0,4,1.5,1,0,4,8,98144
5638,1120.0,14,3080,7200,730000.0,0.0,0.0,4,3.5,2,0,3,10,98034
167869,0.0,13,5610,169549,1950000.0,0.0,0.0,4,3.25,2,0,3,12,98045
10500,0.0,20,1870,8555,332500.0,0.0,0.0,3,2.25,2,0,3,7,98038
10120,1170.0,25,2750,9622,650000.0,0.0,0.0,5,3.5,2,0,3,9,98011
7800,680.0,13,2020,6760,1400000.0,0.0,0.0,4,2.5,3,0,4,8,98115
7194,160.0,100,1440,9405,465000.0,0.0,0.0,4,1.75,1,0,4,7,98011
11820,1270.0,25,3680,10667,690000.0,0.0,0.0,4,3.25,2,0,3,10,98029
7004,0.0,49,1640,7210,289900.0,0.0,0.0,3,1.75,1,0,5,7,98058
4000,920.0,6,1880,4000,1620000.0,0.0,0.0,3,3.5,2,0,3,9,98112
4286,0.0,16,1780,4343,339950.0,0.0,0.0,3,2.5,2,0,3,7,98148
8000,0.0,43,2090,8000,367999.0,0.0,0.0,4,2.75,1,0,4,8,98023
10079,0.0,21,2010,7438,380000.0,0.0,0.0,4,2.5,2,0,3,7,98038
17100,0.0,62,1950,14400,440000.0,0.0,0.0,3,1.75,1,0,4,7,98166
36450,0.0,38,3850,35325,975000.0,0.0,0.0,5,4.0,2,0,3,10,98005
13560,0.0,47,1540,15000,309500.0,0.0,0.0,3,1.5,1,0,3,7,98028
8201,0.0,67,1180,8203,350000.0,0.0,0.0,3,1.0,1,0,5,6,98155
2521,0.0,10,1310,3003,215000.0,0.0,0.0,2,2.0,2,0,3,6,98038
6000,0.0,72,1460,5800,254000.0,0.0,0.0,2,1.0,1,0,3,6,98118
4275,0.0,107,1800,4275,567000.0,0.0,0.0,3,1.75,1,0,3,7,98115
1173,0.0,72,1370,1173,402000.0,0.0,0.0,2,1.0,2,0,4,7,98102
80150,0.0,67,1740,84506,365000.0,0.0,0.0,4,1.0,1,0,2,5,98045
8408,0.0,1,1300,8408,625000.0,0.0,0.0,4,2.5,2,0,3,9,98155
5160,0.0,73,1230,4920,432000.0,0.0,0.0,4,1.75,1,0,3,7,98126
19090,540.0,47,2280,20000,335500.0,0.0,0.0,5,3.0,1,0,4,8,98058
5940,840.0,59,2130,5940,672500.0,0.0,0.0,2,1.75,1,0,5,8,98116
4310,0.0,96,1460,4310,336000.0,0.0,0.0,4,1.0,1,0,5,6,98118
10183,0.0,25,1700,6600,294400.0,0.0,0.0,4,2.5,2,0,4,7,98002
3054,0.0,27,1840,3815,541900.0,0.0,0.0,3,2.5,2,0,3,8,98007
11400,780.0,38,2300,10140,505000.0,0.0,0.0,3,1.75,1,0,4,8,98052
6176,0.0,21,1680,7414,255000.0,0.0,0.0,3,2.5,2,0,3,7,98030
11970,800.0,51,2270,10640,435000.0,1.0,0.0,6,2.5,1,0,3,7,98011
3600,0.0,90,1210,4500,636000.0,0.0,0.0,2,1.75,1,0,5,7,98119
33106,0.0,11,3420,36590,655000.0,0.0,0.0,4,3.5,2,0,3,9,98010
6988,300.0,62,1090,7753,280500.0,0.0,0.0,3,1.5,1,0,3,7,98148
6141,220.0,69,1500,7529,520000.0,0.0,0.0,2,1.0,1,0,3,7,98117
5476,0.0,10,2900,5476,354000.0,0.0,0.0,4,2.5,2,0,3,8,98031
17654,1548.0,40,2690,15344,810000.0,0.0,0.0,5,2.75,1,0,5,9,98003
42884,1330.0,36,2830,80148,400000.0,0.0,0.0,4,2.5,1,0,3,9,98092
12000,1740.0,36,2910,12428,879900.0,0.0,0.0,4,2.75,1,0,3,10,98074
11358,1270.0,35,3120,13555,1290000.0,0.0,0.0,5,4.0,2,0,4,10,98040
23522,1110.0,23,3180,23273,902500.0,0.0,0.0,3,3.5,2,0,3,10,98010
8400,0.0,113,1330,4800,900000.0,0.0,0.0,3,1.75,1,0,3,7,98122
7200,0.0,12,2560,5715,419500.0,0.0,0.0,4,2.5,2,0,3,7,98056
6000,1070.0,62,1600,6000,685000.0,0.0,0.0,4,2.0,1,0,5,8,98199
4524,0.0,11,2330,4524,429950.0,0.0,0.0,4,2.5,2,0,3,8,98059
6000,0.0,4,1640,4800,464950.0,0.0,0.0,4,2.5,2,0,3,7,98106
9000,0.0,32,1410,9440,239900.0,0.0,0.0,2,1.0,1,0,4,6,98045
11524,0.0,25,2370,14001,406250.0,0.0,0.0,4,3.25,2,0,3,8,98019
8027,0.0,18,2480,8095,447000.0,0.0,0.0,4,2.5,2,0,3,8,98045
14250,0.0,19,1660,14250,466800.0,0.0,0.0,3,2.5,2,0,3,7,98033
11560,1070.0,53,1970,11560,674000.0,0.0,0.0,4,2.5,1,0,5,7,98008
3200,0.0,91,1350,2512,525000.0,0.0,0.0,1,1.0,1,0,3,7,98103
92347,0.0,25,2970,37070,674950.0,0.0,0.0,3,2.75,2,0,3,10,98038
4950,0.0,11,2230,5298,374900.0,0.0,0.0,3,2.5,2,0,3,7,98058
5000,1000.0,110,2610,5000,1440000.0,0.0,0.0,4,3.0,2,0,5,9,98102
9250,0.0,31,2240,9266,559500.0,0.0,0.0,3,2.25,2,0,3,8,98052
7875,0.0,12,2660,7752,522500.0,0.0,0.0,3,2.5,2,0,3,9,98065
28008,0.0,27,3170,28559,1130000.0,0.0,0.0,5,2.5,2,0,3,10,98053
7420,0.0,19,2290,7678,498500.0,0.0,0.0,5,2.75,2,0,3,8,98059
4000,0.0,85,1520,4000,571000.0,0.0,0.0,4,1.0,1,0,3,8,98117
217800,770.0,23,2370,157687,543000.0,0.0,0.0,2,2.0,1,0,3,7,98027
10248,0.0,30,2090,9414,271920.0,0.0,0.0,3,2.0,1,0,3,7,98001
8254,0.0,66,1820,8922,104950.0,0.0,0.0,2,1.0,1,0,2,6,98146
4500,0.0,16,1800,4500,485500.0,0.0,0.0,4,2.5,2,0,3,8,98075
6982,1120.0,64,3140,7894,1210000.0,0.0,1.0,4,2.75,2,0,4,9,98115
8357,0.0,22,1490,7376,260250.0,0.0,0.0,3,1.75,1,0,4,7,98038
13292,0.0,19,3000,10776,875909.0,0.0,0.0,4,2.5,2,0,3,10,98075
94525,800.0,56,2270,47480,455000.0,0.0,0.0,4,1.75,1,0,4,7,98058
7500,0.0,97,930,4000,309000.0,0.0,0.0,3,1.0,1,0,3,6,98106
7688,840.0,36,1990,7688,229000.0,0.0,0.0,4,2.25,1,0,3,8,98023
7900,0.0,62,1250,15600,250000.0,0.0,0.0,3,2.0,2,0,4,7,98003
38141,0.0,55,3180,11760,600000.0,0.0,0.0,4,2.0,1,0,3,9,98034
65836,0.0,11,2300,97574,535000.0,0.0,0.0,4,2.5,2,0,3,8,98077
5186,0.0,14,2530,5186,571000.0,0.0,0.0,3,2.5,2,0,3,7,98053
16920,1500.0,39,3100,13100,1030000.0,0.0,0.0,5,2.75,1,0,3,9,98006
14930,1010.0,20,2910,13320,600000.0,0.0,0.0,4,3.25,2,0,3,10,98155
12000,550.0,38,1580,12616,469500.0,0.0,0.0,3,2.25,1,0,4,7,98072
13170,1120.0,14,3780,13148,1150000.0,0.0,0.0,4,3.0,2,0,3,11,98059
4000,250.0,90,1984,4000,785000.0,0.0,0.0,4,1.5,1,0,3,8,98105
13695,0.0,24,2840,8472,872750.0,0.0,0.0,3,2.5,2,0,3,10,98052
10214,1900.0,60,3130,8608,900000.0,0.0,0.0,4,2.75,1,0,3,10,98117
6620,0.0,13,1560,5400,350000.0,0.0,0.0,2,1.75,1,0,3,8,98065
20440,1120.0,40,4660,20440,2580000.0,0.0,0.0,5,3.0,1,0,4,10,98039
39960,0.0,35,3900,36444,940000.0,0.0,0.0,4,2.5,1,0,3,10,98005
27810,0.0,60,2240,20000,185000.0,0.0,0.0,5,1.75,1,0,3,7,98023
37122,0.0,19,2550,32647,850000.0,0.0,0.0,4,3.5,2,0,3,10,98053
15273,0.0,52,1930,51400,201000.0,0.0,0.0,3,1.0,1,0,4,7,98022
6549,0.0,35,1470,6552,499000.0,0.0,0.0,2,1.5,2,0,3,7,98133
5190,0.0,13,1840,5564,315000.0,0.0,0.0,4,2.5,2,0,3,7,98059
4668,0.0,22,2060,4668,509950.0,0.0,0.0,3,2.5,2,0,3,8,98029
6405,740.0,51,2130,6510,286300.0,0.0,0.0,3,2.75,1,0,3,8,98178
8325,680.0,18,2450,10606,590000.0,0.0,0.0,3,2.5,2,0,4,8,98034
9384,0.0,67,1600,8432,325000.0,0.0,0.0,4,1.0,1,0,4,6,98106
27806,0.0,18,2810,28619,625000.0,0.0,0.0,4,2.5,2,0,3,9,98010
6914,0.0,68,1000,6947,378000.0,0.0,0.0,3,1.5,1,0,3,7,98125
6900,500.0,37,1740,7000,239950.0,0.0,0.0,3,1.75,1,0,3,7,98023
4500,1040.0,91,1920,3900,550000.0,0.0,0.0,4,2.0,1,0,5,7,98105
6180,0.0,112,1560,6180,325000.0,0.0,0.0,2,1.0,1,0,3,6,98118
3905,400.0,89,2000,3905,831000.0,0.0,0.0,4,2.5,1,0,4,7,98103
10296,0.0,65,1910,10296,249000.0,0.0,0.0,3,1.0,1,0,4,6,98028
16730,1050.0,39,1390,11600,484000.0,0.0,0.0,4,1.75,1,0,3,7,98072
6278,0.0,13,2700,7200,395000.0,0.0,0.0,4,3.0,2,0,3,9,98092
7462,0.0,13,3080,8031,839900.0,0.0,0.0,4,2.5,2,0,3,9,98074
11000,0.0,17,1720,11000,760000.0,0.0,0.0,4,2.5,2,0,3,8,98052
3300,500.0,88,2610,5400,750000.0,0.0,0.0,4,1.5,1,0,4,8,98116
11265,1140.0,88,3870,8996,3000000.0,0.0,0.0,5,3.75,2,0,4,11,98112
5800,0.0,11,2230,6088,440000.0,0.0,0.0,3,2.5,2,0,3,7,98065
7523,640.0,53,2090,7523,501000.0,0.0,0.0,2,1.75,1,0,3,8,98027
7500,0.0,37,1380,6298,739000.0,1.0,0.0,6,4.5,2,0,3,7,98122
16200,0.0,57,2070,16200,685650.0,0.0,0.0,3,1.75,1,0,5,8,98005
284011,0.0,30,2870,14576,1010000.0,0.0,0.0,4,4.5,2,0,4,11,98074
4000,200.0,86,2300,4000,980000.0,0.0,0.0,4,1.75,1,0,4,8,98105
7184,0.0,47,1330,7262,275000.0,0.0,0.0,3,1.5,1,0,4,7,98056
8045,660.0,39,1790,8086,319950.0,0.0,0.0,4,1.75,1,0,4,7,98058
7943,0.0,30,2100,8070,448500.0,0.0,0.0,3,2.25,2,0,3,8,98028
137565,0.0,102,2120,157123,437000.0,0.0,0.0,5,2.0,1,0,3,7,98070
9448,1250.0,49,1640,9490,330000.0,0.0,0.0,4,1.5,1,0,4,7,98106
7700,0.0,25,2400,7700,365000.0,0.0,0.0,3,2.5,2,0,4,8,98031
7700,0.0,99,1290,7375,329000.0,0.0,0.0,2,1.0,1,0,4,6,98133
11700,1630.0,51,2860,11700,681500.0,0.0,0.0,5,2.75,1,0,3,8,98008
10140,290.0,35,2100,10125,566000.0,0.0,0.0,3,2.25,1,0,4,8,98052
217882,0.0,31,2430,35096,897500.0,0.0,0.0,4,3.0,2,0,3,10,98053
9112,0.0,20,2620,9067,738000.0,0.0,0.0,3,2.5,2,0,3,9,98052
7800,0.0,47,1490,7800,185000.0,0.0,0.0,3,1.75,1,0,3,7,98092
7200,80.0,79,1700,7200,445000.0,0.0,0.0,2,1.0,1,0,4,7,98136
4920,0.0,58,1550,5646,175000.0,0.0,0.0,3,1.75,1,0,2,6,98118
8556,140.0,74,1500,8556,315000.0,0.0,0.0,2,1.0,1,0,3,6,98136
7400,0.0,56,990,7600,445000.0,0.0,0.0,4,1.75,1,0,5,6,98008
14990,1560.0,51,3010,15001,1400000.0,0.0,0.0,5,3.0,1,0,4,9,98004
35100,0.0,28,3110,35894,832500.0,0.0,0.0,4,2.5,2,0,3,10,98052
12320,0.0,14,3920,11086,771150.0,0.0,0.0,4,3.5,2,0,3,10,98065
12559,0.0,76,1950,9178,225000.0,0.0,0.0,4,1.5,1,0,3,6,98188
6396,0.0,12,1700,4444,389950.0,0.0,0.0,3,2.5,2,0,3,7,98065
6082,0.0,11,2690,6152,435000.0,0.0,0.0,3,2.5,2,0,3,7,98065
2538,0.0,86,1660,1750,845000.0,0.0,0.0,3,1.75,2,0,3,7,98102
5500,1400.0,91,3320,5500,1300000.0,0.0,0.0,4,1.75,2,0,5,9,98102
1796,235.0,10,1690,2025,350000.0,0.0,0.0,3,2.25,2,0,3,8,98144
10400,0.0,32,1280,9800,250000.0,0.0,0.0,3,1.75,1,0,4,7,98003
2096,200.0,8,1340,7452,370000.0,0.0,0.0,2,1.5,2,0,3,7,98144
4553,0.0,7,2750,4929,750000.0,0.0,0.0,4,2.5,2,0,3,8,98052
3000,300.0,109,1260,3000,439950.0,0.0,0.0,2,1.75,1,0,5,7,98117
10219,0.0,53,1500,9099,395000.0,0.0,0.0,4,1.75,1,0,3,7,98133
6820,0.0,68,1450,6820,375000.0,0.0,0.0,4,1.0,1,0,3,6,98133
7748,0.0,24,1590,7606,263000.0,0.0,0.0,3,2.25,2,0,4,7,98003
9198,0.0,56,1170,8970,185000.0,0.0,0.0,3,1.0,1,0,4,7,98032
54315,650.0,41,2690,40518,500000.0,0.0,0.0,3,1.0,1,0,3,7,98075
10045,0.0,22,4370,12359,920000.0,0.0,0.0,4,2.5,2,0,3,10,98027
21802,1460.0,14,3350,10005,936000.0,1.0,0.0,7,3.75,2,0,3,10,98075
12757,1090.0,63,2930,12450,1500000.0,0.0,0.0,3,1.75,1,0,4,8,98004
7200,1000.0,67,2500,7200,1100000.0,0.0,0.0,3,2.25,1,0,3,8,98115
10875,360.0,25,1810,9916,247000.0,0.0,0.0,3,2.5,1,0,3,7,98003
5525,0.0,68,1580,7200,289500.0,0.0,0.0,3,1.0,1,0,2,7,98115
6396,0.0,13,2610,5128,432500.0,0.0,0.0,3,2.5,2,0,3,7,98065
4320,900.0,95,1810,3900,680000.0,0.0,0.0,3,1.75,1,0,4,7,98103
6000,0.0,83,1420,6000,589000.0,0.0,0.0,3,1.0,1,0,5,7,98199
8400,1170.0,101,2540,6458,756450.0,0.0,0.0,4,2.0,1,0,5,7,98136
8910,860.0,40,2310,10695,536650.0,0.0,0.0,3,1.75,1,0,3,8,98034
1800,0.0,21,2010,4500,540000.0,0.0,0.0,3,2.25,2,0,3,7,98122
3850,0.0,55,1540,7645,385000.0,0.0,0.0,3,1.75,1,0,4,7,98125
6120,0.0,74,2370,6695,485000.0,0.0,0.0,3,1.0,1,0,3,7,98115
17652,0.0,35,1990,17652,240000.0,0.0,0.0,3,2.0,1,0,4,7,98059
17652,0.0,35,1990,17652,415500.0,0.0,0.0,3,2.0,1,0,4,7,98059
2688,0.0,100,1440,2900,550000.0,0.0,0.0,3,2.0,1,0,5,7,98117
5400,0.0,115,2500,5040,1260000.0,0.0,0.0,4,2.0,2,0,4,9,98112
213008,0.0,25,1630,161172,430000.0,0.0,0.0,2,2.0,2,0,4,7,98070
4257,720.0,62,1920,5100,415000.0,0.0,0.0,2,1.75,1,0,3,7,98136
8200,0.0,16,1560,12426,365000.0,0.0,0.0,4,2.5,2,0,5,7,98010
8500,0.0,40,1580,7650,257000.0,0.0,0.0,4,1.5,2,0,3,7,98001
3821,0.0,10,2860,3841,420000.0,0.0,0.0,3,2.5,2,0,3,8,98029
9450,0.0,72,1320,8315,338995.0,0.0,0.0,3,1.75,1,0,5,7,98166
8280,1290.0,67,1530,8160,615000.0,0.0,0.0,3,1.75,1,0,4,7,98177
5570,0.0,19,1820,6371,312500.0,0.0,0.0,4,0.5,2,0,3,8,98092
5684,0.0,19,2210,7066,513000.0,0.0,0.0,4,2.5,2,0,3,8,98028
5040,750.0,63,2270,5500,857500.0,0.0,0.0,4,2.75,2,0,3,9,98116
22343,0.0,38,3390,15682,1060000.0,0.0,0.0,3,2.75,1,0,4,10,98040
9500,590.0,57,2110,9450,585000.0,0.0,0.0,3,1.75,1,0,4,8,98146
4950,0.0,12,1770,4500,350500.0,0.0,0.0,2,2.5,1,0,3,7,98038
9312,0.0,68,1650,7300,215000.0,0.0,0.0,3,2.0,1,0,3,7,98168
8400,0.0,53,1450,7440,440000.0,0.0,0.0,4,2.0,1,0,4,7,98034
7800,290.0,30,1460,7800,270000.0,0.0,0.0,3,2.25,1,0,4,7,98042
7020,0.0,91,1410,5802,385000.0,0.0,0.0,3,0.75,1,0,5,7,98126
4125,0.0,88,1760,4000,688500.0,0.0,0.0,3,1.75,1,0,4,7,98103
4905,780.0,103,2210,1834,700000.0,0.0,0.0,3,1.75,1,0,5,7,98122
14467,1280.0,55,2200,10267,585000.0,0.0,0.0,5,2.0,1,0,3,8,98006
2625,0.0,32,1260,2625,401000.0,0.0,0.0,2,1.5,2,0,4,7,98052
7725,530.0,43,1740,7944,655000.0,0.0,0.0,4,2.25,1,0,4,8,98052
5400,0.0,56,960,5400,317000.0,0.0,0.0,3,1.0,1,0,3,6,98144
8155,0.0,45,1460,7360,500000.0,0.0,0.0,4,2.5,1,0,4,6,98034
6350,0.0,72,1490,6350,314963.0,0.0,0.0,2,1.0,1,0,3,6,98103
5060,0.0,90,1670,5118,715000.0,0.0,0.0,3,1.5,2,0,5,7,98126
9600,0.0,23,1200,10400,280000.0,0.0,0.0,3,2.25,2,0,3,7,98045
9736,0.0,27,2490,8763,531000.0,0.0,0.0,3,2.5,2,0,3,9,98011
4488,0.0,17,1530,3696,617000.0,0.0,0.0,3,2.5,2,0,3,8,98007
7560,0.0,75,1480,7560,440000.0,0.0,0.0,4,1.0,1,0,3,7,98177
10114,0.0,60,1380,7800,140000.0,0.0,0.0,3,1.0,1,0,4,7,98002
13125,0.0,42,2360,12500,661000.0,0.0,0.0,4,1.75,1,0,5,8,98052
13125,0.0,42,2360,12500,697000.0,0.0,0.0,4,1.75,1,0,5,8,98052
13297,900.0,46,2900,11568,1200000.0,0.0,0.0,5,2.75,2,0,5,9,98040
3515,940.0,46,1650,4275,535000.0,0.0,0.0,4,2.0,1,0,5,8,98115
3060,0.0,105,1410,3264,404500.0,0.0,0.0,2,2.0,1,0,4,6,98118
